361,관광펜션업,2019-04-12,,영업/정상,영업중,,39848,249.11
362,관광펜션업,2004-08-16,,영업/정상,영업중,,23007,
363,관광펜션업,2019-05-17,,영업/정상,영업중,,53333,
364,관광펜션업,2019-05-16,,영업/정상,영업중,,12457,464.65
365,관광펜션업,2019-05-13,,영업/정상,영업중,,53081,
366,관광펜션업,2019-04-22,,영업/정상,영업중,,36755,0
367,관광펜션업,2019-05-16,,영업/정상,영업중,,27226,212.4
368,관광펜션업,2006-03-31,,영업/정상,영업중,252-801,24643,479.6
369,관광펜션업,2006-03-31,,영업/정상,영업중,252-841,24656,185.24
370,관광펜션업,2012-11-23,,영업/정상,영업중,252-803,24640,806
371,관광펜션업,2016-05-18,,영업/정상,영업중,,23117,763
372,관광펜션업,2017-04-11,,영업/정상,영업중,,23122,4848
373,관광펜션업,2017-05-16,,영업/정상,영업중,,23112,1649
374,관광펜션업,2017-09-29,,영업/정상,영업중,,23118,1949.58
375,관광펜션업,2015-01-26,,영업/정상,영업중,536-924,59065,235.5
376,관광펜션업,2016-03-17,,영업/정상,영업중,,56198,232.95
377,관광펜션업,2015-07-10,,영업/정상,영업중,325-893,33603,892.87
378,관광펜션업,2018-03-27,,영업/정상,영업중,,56338,
379,관광펜션업,2018-06-19,,영업/정상,영업중,,56342,
380,관광펜션업,2014-03-03,,영업/정상,영업중,,55805,503.64
381,관광펜션업,2014-03-21,,영업/정상,영업중,590-852,55805,275.7
382,관광펜션업,2014-03-31,,영업/정상,영업중,590-852,55805,191.18
383,관광펜션업,2014-04-25,,영업/정상,영업중,590-812,55802,1542
384,관광펜션업,2011-04-28,,영업/정상,영업중,568-811,,751.47
385,관광펜션업,2012-06-27,,영업/정상,영업중,568-814,55557,385.02
386,관광펜션업,2012-09-21,,영업/정상,영업중,579-851,56340,
387,관광펜션업,2012-10-18,,영업/정상,영업중,579-892,56341,188.39
388,관광펜션업,2015-06-30,,영업/정상,영업중,,56340,611.25
389,관광펜션업,2017-06-30,,영업/정상,영업중,,56340,134.08
390,관광펜션업,2017-06-30,,영업/정상,영업중,,56338,
391,관광펜션업,2017-07-03,,영업/정상,영업중,,56338,
392,관광펜션업,2017-07-03,,영업/정상,영업중,,56340,134.08
393,관광펜션업,2013-07-22,,영업/정상,영업중,,55557,
394,관광펜션업,2014-12-08,,영업/정상,영업중,568-811,55555,224.08
395,관광펜션업,2016-01-07,,영업/정상,영업중,,55555,393.36
396,관광펜션업,2018-03-13,,영업/정상,영업중,,55557,347.09
397,관광펜션업,2005-11-04,,영업/정상,영업중,568-823,55563,388.92
398,관광펜션업,2005-02-24,,영업/정상,영업중,568-814,,244.25
399,관광펜션업,2008-05-27,,영업/정상,영업중,568-814,568-814,519
400,관광펜션업,2009-11-02,,영업/정상,영업중,568-811,,697.11
401,관광펜션업,2009-06-02,,영업/정상,영업중,568-814,,299.82
402,관광펜션업,2010-03-30,,영업/정상,영업중,568-811,,575.16
403,관광펜션업,2010-03-30,,영업/정상,영업중,568-811,55555,366
404,관광펜션업,2011-04-18,,영업/정상,영업중,568-811,,487.12
405,관광펜션업,2011-04-19,,영업/정상,영업중,568-811,,1270.27
406,관광펜션업,2011-04-28,,영업/정상,영업중,,55555,705.6
407,관광펜션업,2016-01-14,,영업/정상,영업중,,55530,227.93
